id,value,feed_id,created_at,lat,lon,ele
0EH06NXVT3JHEZTB4CXFA8FDK1,16.39261,1431814,2020-08-18 11:31:06 UTC,,,
0EH06P27QSR8WPZZPHTCJA9203,16.39261,1431814,2020-08-18 11:31:20 UTC,,,
0EH06P6HMSKPED3MHHMD8685GM,16.25369,1431814,2020-08-18 11:31:35 UTC,,,
0EH06PAVPPFJ5X6R4EXNM0CPPY,16.5315,1431814,2020-08-18 11:31:49 UTC,,,
0EH06PF5THGCH3PDJMAS3GY2DJ,16.46204,1431814,2020-08-18 11:32:03 UTC,,,
0EH06PKJW63ME9YAY8JDB5PAE8,16.18421,1431814,2020-08-18 11:32:17 UTC,,,
0EH06PQSV61J2CQFYKCTETYTFN,16.39261,1431814,2020-08-18 11:32:31 UTC,,,
0EH06PW60GHFJTKB9V9ZDE740X,16.39261,1431814,2020-08-18 11:32:46 UTC,,,
0EH06Q0FZTVQM5NWQY3ZR48PDP,16.39261,1431814,2020-08-18 11:33:00 UTC,,,
0EH06Q4VHDGGJF6Y05J9PZSGY5,16.25369,1431814,2020-08-18 11:33:14 UTC,,,
0EH06Q95BWKMAYGD1HS4RYR6GZ,16.39261,1431814,2020-08-18 11:33:28 UTC,,,
0EH06QDFENDB726ZBWSY9NH5TH,16.46204,1431814,2020-08-18 11:33:42 UTC,,,
0EH06QHS07G6VASNHB5Q0A3CVA,16.32315,1431814,2020-08-18 11:33:56 UTC,,,
0EH06QP5G8DQ3ES1PSNYDBM3FM,16.39261,1431814,2020-08-18 11:34:11 UTC,,,
0EH06QTEC6D66Q2H8E4KMKJVM6,16.5315,1431814,2020-08-18 11:34:25 UTC,,,
0EH06QYQNZCNWHT56KK05Z58RR,16.32315,1431814,2020-08-18 11:34:39 UTC,,,
0EH06R341BSWRMF8AKC5PYQ7X8,16.39261,1431814,2020-08-18 11:34:53 UTC,,,
0EH06R7DVHDH24J59JPVN2144R,16.32315,1431814,2020-08-18 11:35:07 UTC,,,
0EH06RBP5FJF5N7M0XWYS8KGV0,16.39261,1431814,2020-08-18 11:35:21 UTC,,,
0EH06RFZVJQZCQ1BMB1JMQJQSF,16.39261,1431814,2020-08-18 11:35:35 UTC,,,
0EH06RMFXVDQR8GQ95WJTQ929P,16.32315,1431814,2020-08-18 11:35:50 UTC,,,
0EH06RRNRQVTG2QBD1M8DSN444,16.5315,1431814,2020-08-18 11:36:04 UTC,,,
0EH06RWXR5PATJ4QJ4Q2RJ589D,16.5315,1431814,2020-08-18 11:36:18 UTC,,,
0EH06S1HYQ9CY49NZJTVTGP1FK,16.46204,1431814,2020-08-18 11:36:33 UTC,,,
0EH06S5KRJB25M3377E6V0E345,16.32315,1431814,2020-08-18 11:36:46 UTC,,,
0EH06S9YYPKDG4F3AZMZD8WDZN,16.39261,1431814,2020-08-18 11:37:00 UTC,,,
0EH06SE7PCEW3KSBY8A8Q04KA3,16.32315,1431814,2020-08-18 11:37:14 UTC,,,
0EH06SJKR4EACPHJ7QNJ6W5HJJ,16.25369,1431814,2020-08-18 11:37:29 UTC,,,
0EH06SPY3Z0HZS1SDSTV1TKN9T,16.39261,1431814,2020-08-18 11:37:43 UTC,,,
0EH06SV7XDEZ29137QD98KV9M7,16.32315,1431814,2020-08-18 11:37:57 UTC,,,
0EH06SZHPDFWGYX14JRG6HW5TA,16.46204,1431814,2020-08-18 11:38:11 UTC,,,
0EH06T3XT5QDB5ZZWXJZCYCJZE,16.39261,1431814,2020-08-18 11:38:25 UTC,,,
0EH06T8ASBPXD1AY8Y5R3BKV43,16.39261,1431814,2020-08-18 11:38:40 UTC,,,
0EH06TCHZ7W8667C4X5SZDF3M8,16.39261,1431814,2020-08-18 11:38:54 UTC,,,
0EH06TGVR3HSYZHP51NRRYQ5JY,16.46204,1431814,2020-08-18 11:39:08 UTC,,,
0EH06TN5KKWC8WT4CREYSBZ4ZC,16.32315,1431814,2020-08-18 11:39:22 UTC,,,
0EH06TSFVG51ZQD56S2RJM40DB,16.32315,1431814,2020-08-18 11:39:36 UTC,,,
0EH06TXSMS5K4AQQ7M5SXKAZFK,16.46204,1431814,2020-08-18 11:39:50 UTC,,,
0EH06V25QG4CXVBTYD284RF6WQ,16.39261,1431814,2020-08-18 11:40:05 UTC,,,
0EH06V6H9FTGP838RK4KNNXBC3,16.46204,1431814,2020-08-18 11:40:19 UTC,,,
0EH06VAT2D0JCYB21TJ9MEH1TT,16.46204,1431814,2020-08-18 11:40:33 UTC,,,
0EH06VF3P8W7M8KVXGHFRK0MKH,16.39261,1431814,2020-08-18 11:40:47 UTC,,,
0EH06VKERQTB61FS47SRYSYFXZ,16.46204,1431814,2020-08-18 11:41:01 UTC,,,
0EH06VQQS090FR3NYFQSTGQAQ4,16.39261,1431814,2020-08-18 11:41:15 UTC,,,
0EH06VW1T9SRHN0EFPVDNY15A7,16.32315,1431814,2020-08-18 11:41:29 UTC,,,
0EH06W0BV355PM75EAZXDWDB1W,16.39261,1431814,2020-08-18 11:41:43 UTC,,,
0EH06W4QPTRRKB8KR6C8GNR4M0,16.32315,1431814,2020-08-18 11:41:58 UTC,,,
0EH06W926FWP1H39QPFFZ1QTF5,16.25369,1431814,2020-08-18 11:42:12 UTC,,,
0EH06WDC19G9BQHPPXCH6ENEZM,16.39261,1431814,2020-08-18 11:42:26 UTC,,,
0EH06WHNTJCT5SC0DHYEW5QNCG,16.39261,1431814,2020-08-18 11:42:40 UTC,,,
0EH06WP2S5NKVC702KNR8CSNJX,16.39261,1431814,2020-08-18 11:42:55 UTC,,,
0EH06WTBPZY9PDJ84CF02R3SD7,16.39261,1431814,2020-08-18 11:43:09 UTC,,,
0EH06WYP42DGBV9G9V99S31KFC,16.32315,1431814,2020-08-18 11:43:23 UTC,,,
0EH06X2ZMPFKGVX0P8DMY802EF,16.32315,1431814,2020-08-18 11:43:37 UTC,,,
0EH06X79QTAW75QY45T0Q9J65X,16.46204,1431814,2020-08-18 11:43:51 UTC,,,
0EH06XBKME1N6DR1FZH9M5FFBG,16.39261,1431814,2020-08-18 11:44:05 UTC,,,
0EH06XFZW7GQ77JE2P38F9NMYJ,16.39261,1431814,2020-08-18 11:44:20 UTC,,,
0EH06XMCQ3K7JCYCNV9Z4D2KHQ,16.32315,1431814,2020-08-18 11:44:34 UTC,,,
0EH06XRKMSVJDBCKHSV4YSXTVF,16.39261,1431814,2020-08-18 11:44:48 UTC,,,
0EH06XWYVRY623T6FADYC0DTK1,16.46204,1431814,2020-08-18 11:45:02 UTC,,,
0EH06Y17PP2MBGKHJ69DCGJ6FE,16.25369,1431814,2020-08-18 11:45:16 UTC,,,
0EH06Y5HQEA7MDTVRDGBQV9JGZ,16.39261,1431814,2020-08-18 11:45:30 UTC,,,
0EH06Y9Z8VV7SAYQ5JM2KEXVHT,16.39261,1431814,2020-08-18 11:45:45 UTC,,,
0EH06YE5PCX8XMP9X5J7VZFQR1,16.32315,1431814,2020-08-18 11:45:58 UTC,,,
0EH06YJK9T73C329XE71890KK1,16.25369,1431814,2020-08-18 11:46:13 UTC,,,
0EH06YPVTKY1HF7HK8CKMKCHBQ,16.32315,1431814,2020-08-18 11:46:27 UTC,,,
0EH06YV5PFZTJBSDZ85208QMBD,16.25369,1431814,2020-08-18 11:46:41 UTC,,,
0EH06YZFPSVDVZJQNV98RBY328,16.32315,1431814,2020-08-18 11:46:55 UTC,,,
0EH06Z3XA32R971QQVZ52EPSGX,16.32315,1431814,2020-08-18 11:47:10 UTC,,,
0EH06Z83YNPHZBEE6809JZ1EX9,16.25369,1431814,2020-08-18 11:47:23 UTC,,,
0EH06ZCFVBKWEVYJ7SDMZMYDQ6,16.39261,1431814,2020-08-18 11:47:38 UTC,,,
0EH06ZGY87FCDVAJJEKYVBA7WP,16.32315,1431814,2020-08-18 11:47:52 UTC,,,
0EH06ZN59JGX11519XHMP68MNG,16.25369,1431814,2020-08-18 11:48:06 UTC,,,
0EH06ZSDNB17GZ504GBK0ENZ2Y,16.32315,1431814,2020-08-18 11:48:20 UTC,,,
0EH06ZXTWEGGAKV0AY6DDA7MAN,16.32315,1431814,2020-08-18 11:48:35 UTC,,,
0EH07022QPKT8PME7X1WSWRNF9,16.25369,1431814,2020-08-18 11:48:49 UTC,,,
0EH0706DYFD7V4P1PKCG81RP5Q,16.32315,1431814,2020-08-18 11:49:03 UTC,,,
0EH070ASV1AB38PJ51PTSFQADV,16.32315,1431814,2020-08-18 11:49:17 UTC,,,
0EH070F3DTJVNHJQ3YJ27M22H4,16.25369,1431814,2020-08-18 11:49:31 UTC,,,
0EH070KBR5R848RTE2C85ZVYS3,16.18421,1431814,2020-08-18 11:49:45 UTC,,,
0EH070QNR90CB6M4EE7RY9K5CG,16.18421,1431814,2020-08-18 11:49:59 UTC,,,
0EH070W06GWG6VAA4YF4P86TPX,16.01044,1431814,2020-08-18 11:50:13 UTC,,,
0EH0710CJ73Z6Q16M8BK31YMCZ,16.32315,1431814,2020-08-18 11:50:28 UTC,,,
0EH0714QDEWSYHSDAV2JFTHCDD,16.46204,1431814,2020-08-18 11:50:42 UTC,,,
0EH0718XPTPTKCC3VX2CZGRP10,16.25369,1431814,2020-08-18 11:50:56 UTC,,,
0EH071D9Q640N49EE3HR0994ZF,16.39261,1431814,2020-08-18 11:51:10 UTC,,,
0EH071HKMFBMAPSCDT0W3FRF0N,16.32315,1431814,2020-08-18 11:51:24 UTC,,,
0EH071NXT3CMMC684FKMBFG7W0,16.32315,1431814,2020-08-18 11:51:38 UTC,,,
0EH071T7TNG15QM5XGAZM75XRX,16.25369,1431814,2020-08-18 11:51:53 UTC,,,
0EH071YJM84VKCFBGTTR472EBA,16.32315,1431814,2020-08-18 11:52:07 UTC,,,
0EH0722VP1657QTVY5GF2A154Y,16.32315,1431814,2020-08-18 11:52:21 UTC,,,
0EH07277ZJ5N1YMSK0A2D7X3FD,16.39261,1431814,2020-08-18 11:52:35 UTC,,,
0EH072BHT4HBPWSY655Z6THK3K,16.32315,1431814,2020-08-18 11:52:49 UTC,,,
0EH072FVWHTHY4JEDE8YPF5NVP,16.32315,1431814,2020-08-18 11:53:03 UTC,,,
